INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels International Exhibition',257,'20.09.1996','09.10.1996',881617,7,99,26,4700713,3194960,923583,2976008);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('West Coast Historical Militaria Collectors Show',313,'04.09.2006','09.09.2006',388146,1,351,22,9608099,7508117,965758,3744569);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Antique Spectacular Quad Cities',240,'09.07.1993','06.08.1993',454933,4,228,19,5214122,8775665,1902279,4931455);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ArtExpo',153,'31.05.2010','07.06.2010',441997,8,244,22,2556175,7057021,4982038,3661903);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('The Norton Show',422,'28.09.2002','18.10.2002',658106,7,445,29,3607283,6927402,1789129,2538162);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Modern Art Miami',214,'22.12.1992','07.01.1993',508126,1,24,21,2087586,5050830,2950068,2238965);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Untitled Art',196,'08.02.2007','24.02.2007',110211,6,401,48,5382255,4959649,2431508,3762566);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('The Original Beach Antique Show',451,'13.12.2001','28.12.2001',688665,7,346,24,9446055,5175142,3432586,3158774);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('National Conference and Exposition',429,'26.06.1994','30.06.1994',54017,4,211,19,8376836,4977563,2466972,725951);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hay Festival',143,'20.02.2020','23.02.2020',303378,6,126,39,4113209,1550308,4299475,121811);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('London Map Fair',508,'08.10.2000','12.10.2000',689381,4,120,37,7290806,5605275,373089,3809526);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('St Magnus International Festival',130,'15.09.2018','27.09.2018',331029,5,206,27,1625203,6584276,4932932,1310680);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('The Three Counties Show',411,'09.06.1997','25.06.1997',429010,5,21,12,1729094,1068236,2660954,3860706);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ICE',364,'12.10.1993','06.11.1993',131970,6,23,7,1151393,7689198,4655764,372154);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('New Designers',493,'14.03.1996','19.03.1996',68487,3,332,19,8848122,9932651,1020676,189014);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('The International Forest Festival / TIMBER',229,'29.07.1992','26.08.1992',943225,8,366,35,5023550,3884633,4821551,1163269);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Data Centre World',252,'12.06.1994','20.06.1994',670604,4,354,25,255528,5441855,1103827,1655607);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Beauty',323,'27.02.1995','09.03.1995',533397,4,359,29,8117232,2221153,2694497,2858021);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Woodhall Spa 40s Festival',429,'26.08.1992','17.09.1992',717299,7,49,21,4331189,2671132,2721522,550960);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('War and Peace Revival',359,'15.05.2020','16.05.2020',610932,6,106,33,4051583,9686903,3290859,4093009);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Echoes Of History',58,'24.08.2013','16.09.2013',356625,4,149,49,9411952,5769098,3715805,3473401);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Design In Mental Health',420,'10.12.2007','15.12.2007',892414,6,474,20,6222568,1116774,4753968,3938660);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Живая старина',313,'01.10.1991','12.10.1991',881667,7,35,18,1611387,8174929,2850436,4570593);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Недра России',33,'14.05.1998','13.06.1998',612876,4,340,6,4714556,3259710,4828722,1837733);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('АрхВектор',271,'21.07.1998','04.08.1998',848868,7,237,36,228967,3468738,2735149,4339535);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Мир глазами зодчих',419,'01.05.2020','22.05.2020',788235,5,236,45,5930533,4166268,4624781,637282);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('SibBeauty',451,'24.08.2010','21.09.2010',832516,1,273,36,5179855,6406979,3130969,4110281);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Беларусь на Белгородчине',67,'03.09.2011','06.09.2011',389532,8,155,44,4595302,7955766,1123330,1849993);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('EpicCon Russia',219,'12.07.2002','12.08.2002',852689,5,75,32,5789161,7332844,2754212,2213705);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Ростовская финифть и народные промыслы',330,'08.08.1994','02.09.1994',30230,8,176,8,3224295,8293226,4524652,1222320);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Архстояние',379,'02.07.1994','02.08.1994',667453,2,248,30,7199643,9575836,662913,4521736);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Биеннале дизайна и современного искусства',462,'20.01.1999','05.02.1999',435374,3,465,28,8864138,622613,4459346,1370580);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Ростовское действо',182,'15.10.1997','13.11.1997',790944,8,192,27,3055410,4738575,1973388,2326295);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Фестиваль народных мастеров и художников',234,'21.11.1994','17.12.1994',164794,8,3,7,9967892,136724,2965467,1569501);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Фольклорный фестиваль',57,'12.08.1997','28.08.1997',190261,4,41,12,7709450,9430112,4215058,1764059);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Сокровища севера. Мастера и художники',420,'13.05.2017','05.06.2017',337624,3,275,10,1992267,6527682,3283364,2564426);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Denkmal',3,'25.11.2015','06.12.2015',11732,1,491,28,7522358,654750,4391748,3409198);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Арт-Фест',455,'26.05.2019','17.06.2019',687496,7,446,23,842619,7031189,2257221,3112813);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Comicfestival München 2021',384,'11.04.2015','11.05.2015',402954,5,325,30,8000476,8151672,4694854,3289584);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hurricane Festival',421,'15.12.2012','06.01.2013',185905,4,486,12,2257744,1910986,3889458,2373532);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Southside Festival ',43,'14.12.1995','08.01.1996',510829,6,396,16,7579762,5694313,4761980,322713);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Kunst Handwerkermarkt Nordenham',22,'08.05.1996','25.05.1996',313958,6,188,45,1693457,2656076,332309,3714957);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Artmuc Spring',82,'27.09.1998','27.10.1998',923733,5,207,24,8475694,4781421,1305953,4225584);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Spirituality & Healing / ESOTERIK Days Stuttgart',499,'21.05.2000','15.06.2000',325091,1,492,40,4976037,575091,1859301,3528081);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Nature One',126,'27.12.2010','11.01.2011',146765,2,135,43,3324025,226013,2567099,2060596);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Waldfrieden Wonderland',69,'18.01.2004','03.02.2004',363337,6,113,45,2919775,7219994,2381093,4024177);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Green Fest',145,'25.03.2001','01.04.2001',406945,4,139,46,3807092,7684565,46384,1871963);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Positions Art',369,'05.01.2008','14.01.2008',695712,4,125,10,9876261,1464411,1193886,1673371);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('PHOTOPIA',217,'26.11.2018','07.12.2018',201031,6,123,29,6100907,7661695,3243882,1162248);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Heidelberger Herbst',13,'18.02.2017','22.02.2017',883645,7,445,30,4261236,6424501,3720301,2034160);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('MagicCon',461,'25.04.1992','25.05.1992',693223,1,400,32,965473,7343844,1652242,2847935);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Kunst & Antiquitäten',514,'02.10.1990','11.10.1990',12817,2,271,34,8170120,1588172,1210976,3631607);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Internationale Briefmarkenborse Sindelfingen',303,'02.10.2000','16.10.2000',673146,5,246,16,4059136,7208346,2974662,2955640);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('SPIELidee',250,'25.02.2006','05.03.2006',363272,1,100,39,9727869,6705362,4566780,4516729);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hobby & Freizeit Aurich',406,'04.04.1999','07.04.1999',949830,6,357,3,7650413,8256030,2929810,840793);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hobby & Freizeit Leer',228,'08.12.2000','27.12.2000',143368,3,131,8,7927685,3291061,3042624,4877339);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Affordable Art Fair (AAF)',373,'19.08.2003','12.09.2003',558725,7,250,24,565584,1860549,2851870,4065696);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('frieda’s and friends design.markt autumn',250,'19.10.2003','23.10.2003',936688,5,373,30,3658876,9560050,3843246,39987);
